Company,2023,2022,2021,2020,2019,2018,2017,2016,2015,2014,2013,2012,2011,2010,2009,2008,2007,2006,2005,2004,2003,2002,2001
pinnacle-west-capital,,$4.83 M,$9.96 M,$59.96 M,$10.28 M,$5.76 M,$13.89 M,$8.88 M,$39.48 M,$7.6 M,$9.52 M,$26.2 M,$33.58 M,$0.11 B,$0.14 B,$0.10 B,$56.32 M,$87.21 M,$0.15 B,$0.16 B,$0.22 B,$77.7 M,$28.61 M
penumbra,,$0.18 B,$0.25 B,$0.26 B,$0.18 B,$0.20 B,$0.21 B,$0.12 B,$0.14 B,$51.54 M,$13.67 M,,,,,,,,,,,,
autoliv,,$0.59 B,$0.96 B,$1.17 B,$0.44 B,$0.61 B,$0.95 B,$1.22 B,$1.33 B,$1.52 B,$1.11 B,$0.97 B,$0.73 B,$0.58 B,$0.47 B,$0.48 B,$0.15 B,$0.16 B,$0.29 B,$0.22 B,$93.7 M,$0.10 B,$84.2 M
fisher-paykel-healthcare,$75.86 M,$0.20 B,$0.26 B,$87.02 M,,,,,,,,,,,,,,,,,,,
rakuten,,$35.87 B,$38.32 B,$29.29 B,$13.58 B,$8.97 B,$6.22 B,$4.69 B,$4.15 B,$3.58 B,$3.65 B,$3.16 B,$2.14 B,$1.33 B,$1.22 B,$1.00 B,$2.44 B,$0.93 B,$3.11 B,$1.17 B,,,
gecina,,$54.16 M,$17.1 M,$0.21 B,$42.39 M,$36.25 M,$0.14 B,$61.65 M,$0.16 B,$16.12 M,$16.95 M,$1.57 M,$55.62 M,$32.75 M,$0.14 B,$55.58 M,$0.15 B,$0.22 B,$81.97 M,$0.17 B,,,
hlbank-hong-leong-bank,,$1.69 B,$1.07 B,$2.34 B,$2.60 B,$3.37 B,$3.58 B,$3.46 B,$3.64 B,$6.81 B,$8.67 B,$8.71 B,$12.86 B,$7.12 B,$6.87 B,$7.87 B,$7.67 B,$4.33 B,$4.08 B,,,,
vail-resorts,$0.56 B,$1.10 B,$1.24 B,$0.39 B,$0.10 B,$0.17 B,$0.11 B,$67.89 M,$35.45 M,$44.4 M,$0.13 B,$46.05 M,$70.14 M,$14.74 M,$69.29 M,$0.16 B,$0.23 B,$0.19 B,$0.13 B,$46.32 M,$7.87 M,$13.11 M,$8.68 M
yonyou,,$1.20 B,$0.76 B,$0.89 B,$1.05 B,$0.80 B,$0.61 B,$0.65 B,$0.60 B,$0.47 B,$0.34 B,$0.27 B,$0.22 B,$0.21 B,$0.23 B,$0.16 B,$0.14 B,$99.46 M,$0.10 B,$0.10 B,$0.10 B,$0.10 B,$0.12 B
icici-lombard,$24.74 M,$37.57 M,$30.99 M,$4.32 M,$57.84 M,$90.9 M,$29.94 M,$29.35 M,$22.66 M,$27.06 M,$49.67 M,,,,,,,,,,,,
schroders,,$6.83 B,$7.46 B,$6.55 B,$7.27 B,$8.42 B,$9.46 B,$8.50 B,$8.99 B,$9.33 B,$8.19 B,$8.70 B,$4.67 B,$18.11 B,$13.83 B,$4.00 B,$5.33 B,$4.16 B,$3.77 B,$3.41 B,$3.05 B,$2.04 B,$2.02 B
yamaha-motor,,$2.20 B,$2.40 B,$2.64 B,$1.14 B,$1.25 B,$1.39 B,$1.16 B,$0.89 B,$1.14 B,$1.14 B,$1.23 B,$1.73 B,$2.52 B,$1.47 B,$1.47 B,$0.99 B,$0.66 B,$0.32 B,$0.36 B,,,
ralph-lauren,$1.56 B,$2.59 B,$2.77 B,$2.11 B,$1.98 B,$2.00 B,$1.35 B,$1.08 B,$1.14 B,$1.28 B,$1.29 B,$1.18 B,$1.04 B,$1.14 B,$0.81 B,$0.62 B,$0.56 B,$0.28 B,$0.35 B,$0.34 B,$0.34 B,$0.23 B,$0.10 B
reece,$0.24 B,$0.15 B,$0.62 B,$0.69 B,$89.69 M,$0.39 B,$78.23 M,$78.52 M,$65.23 M,$69.46 M,$0.14 B,$0.17 B,$0.14 B,$0.10 B,$43.97 M,$36.88 M,$20.32 M,$39.86 M,$30.16 M,$29.98 M,$29.56 M,$28.65 M,$22.88 M
td-holdings,$8.56 B,$7.29 B,$9.24 B,$7.97 B,$7.42 B,$7.30 B,$7.71 B,$9.11 B,$2.78 B,$3.67 B,$4.39 B,$3.59 B,$9.90 B,$4.04 B,$4.01 B,$3.08 B,$3.56 B,$3.79 B,$3.22 B,$0.47 B,$0.38 B,,
lattice-semiconductor,,$0.14 B,$0.13 B,$0.18 B,$0.11 B,$0.12 B,$0.11 B,$0.11 B,$0.10 B,$0.25 B,$0.21 B,$0.18 B,$0.21 B,$0.23 B,$0.16 B,$65.9 M,$85.06 M,$0.23 B,$0.26 B,$0.29 B,$0.27 B,$0.27 B,$0.53 B
brookfield-property-partners,,$4.02 B,$2.57 B,$2.47 B,$1.43 B,$3.28 B,$1.49 B,$1.45 B,$1.03 B,$1.28 B,$1.36 B,$0.89 B,,,,,,,,,,,
idbi-bank,,$5.48 B,$7.32 B,$7.23 B,$6.20 B,$8.99 B,$8.53 B,$6.11 B,$2.34 B,$2.82 B,$3.32 B,$3.54 B,$4.68 B,$3.29 B,$2.25 B,$2.20 B,$1.69 B,$1.24 B,$1.30 B,,,,
kasikornbank,,,$10.60 B,$11.52 B,$12.12 B,$12.26 B,$12.81 B,$8.83 B,$7.37 B,$4.46 B,$5.57 B,$7.33 B,$1.68 B,$1.08 B,$0.81 B,$0.81 B,$0.60 B,$2.85 B,$1.97 B,,,,
hkt,,$0.22 B,$0.37 B,$0.34 B,$0.37 B,$0.39 B,$0.47 B,$0.43 B,$0.48 B,$0.46 B,$0.27 B,$0.31 B,$0.28 B,$0.70 B,,,,,,,,,
cyberark,,$0.95 B,$0.92 B,$0.95 B,$1.06 B,$0.42 B,$0.30 B,$0.27 B,$0.23 B,$0.17 B,$65.56 M,$45.99 M,,,,,,,,,,,
finecobank,,,$2.00 B,$2.50 B,$1.12 B,$5.3 M,$6.27 M,$12.2 M,$11.02 M,$11.19 M,$13.12 M,$18.99 M,$20.39 M,$16.68 M,,,,,,,,,
samsung-electro-mechanics,,$1.37 B,$1.04 B,$1.41 B,$0.74 B,$1.11 B,$0.53 B,$0.91 B,$0.95 B,$1.35 B,$0.73 B,$0.68 B,$0.47 B,$0.73 B,$0.96 B,$0.28 B,$0.28 B,,,,,,
dolby,,$0.80 B,$1.26 B,$1.11 B,$0.91 B,$1.09 B,$0.87 B,$0.63 B,$0.67 B,$0.79 B,$0.59 B,$0.79 B,$0.94 B,$0.84 B,$0.73 B,$0.51 B,$0.59 B,$0.48 B,$0.37 B,$78.71 M,$61.92 M,,$22.6 M
monday-dot-com,,$0.88 B,$0.88 B,$0.13 B,$0.17 B,,,,,,,,,,,,,,,,,,
pmetal-press-metal-aluminium,,$0.10 B,$0.10 B,$0.13 B,$87.89 M,$46.74 M,$52.91 M,$69.75 M,$53.3 M,$91.36 M,$68.78 M,$83.86 M,$0.11 B,$66.57 M,$21.04 M,$28.73 M,$33.69 M,$15.79 M,,,,,
procore,,$0.58 B,$0.58 B,$0.37 B,$0.11 B,$94.85 M,,,,,,,,,,,,,,,,,
toppan,$3.79 B,$3.80 B,$4.92 B,$3.38 B,$2.94 B,$2.98 B,$3.33 B,$3.04 B,$3.19 B,$3.07 B,$2.83 B,$2.49 B,$3.48 B,$2.67 B,$2.45 B,$2.25 B,$2.25 B,$1.76 B,$1.61 B,$1.96 B,$1.03 B,$1.17 B,$1.25 B
unimicron,,$2.00 B,$1.42 B,$0.86 B,$0.70 B,$0.74 B,$0.73 B,$0.69 B,$0.73 B,$0.72 B,$0.80 B,$0.96 B,$0.79 B,$0.67 B,$0.69 B,$0.33 B,$0.20 B,$0.15 B,,,,,
rumo,,$1.55 B,$1.95 B,$1.76 B,$0.92 B,$0.77 B,$1.00 B,$0.36 B,$0.14 B,$32.2 M,,,,,,,,,,,,,
yara-international,,$0.90 B,$0.35 B,$1.33 B,$0.30 B,$0.15 B,$0.54 B,$0.43 B,$0.36 B,$0.48 B,$1.12 B,$1.78 B,$0.98 B,$0.50 B,$0.16 B,$0.45 B,$0.42 B,$0.16 B,$0.16 B,$0.20 B,,,
bath-body-works,$1.23 B,$1.97 B,$3.90 B,$1.49 B,$1.41 B,$1.51 B,$1.93 B,$2.54 B,$1.68 B,$1.51 B,$0.77 B,$0.93 B,$1.13 B,$1.80 B,$1.17 B,$1.01 B,$0.50 B,$1.20 B,$1.16 B,$3.12 B,$2.26 B,$1.37 B,$0.56 B
ono-pharmaceutical,$1.23 B,$0.95 B,$0.95 B,$0.92 B,$0.64 B,$0.80 B,$1.47 B,$1.18 B,$1.06 B,$1.24 B,$1.38 B,$1.51 B,$1.51 B,$1.21 B,$1.18 B,$1.45 B,$1.14 B,$0.98 B,$1.04 B,,,,
liberty-media,,$0.36 B,$0.59 B,$0.99 B,$0.49 B,$91 M,$0.61 B,$0.28 B,$0.21 B,$0.88 B,$1.08 B,$1.42 B,$2.36 B,,,,,,,,,,
gjensidige-forsikring,,$0.32 B,$0.26 B,$0.33 B,$0.27 B,$0.27 B,$0.32 B,$0.25 B,$0.35 B,$0.32 B,$0.44 B,$0.41 B,$0.58 B,$0.49 B,$0.53 B,$0.43 B,$0.75 B,$0.17 B,$0.16 B,$97 M,,,
wistron-corporation,,$2.77 B,$3.56 B,$3.28 B,$2.01 B,$1.42 B,$2.24 B,$1.81 B,$1.93 B,$1.84 B,$2.36 B,$2.64 B,$1.64 B,$1.45 B,$0.69 B,$0.46 B,$0.27 B,$0.55 B,,,,,
elia-group,,$4.44 B,$3.81 B,$0.72 B,$1.05 B,$2.04 B,$0.23 B,$0.18 B,$0.68 B,$0.20 B,$0.60 B,$0.21 B,$0.49 B,$0.48 B,$0.25 B,$38.16 M,$73.44 M,$59.48 M,$58.37 M,$80.16 M,$90.45 M,$51.11 M,
pearson,,$0.65 B,$1.26 B,$1.49 B,$0.57 B,$0.72 B,$0.71 B,$1.81 B,$2.56 B,$0.85 B,$1.21 B,$1.72 B,$2.13 B,$2.70 B,$1.31 B,$1.08 B,$1.19 B,$1.21 B,$1.55 B,$0.88 B,$1.00 B,$0.72 B,$0.49 B
hainan-airlines,,$1.58 B,$2.20 B,$1.96 B,$4.34 B,$5.59 B,$5.67 B,$3.11 B,$2.88 B,$3.50 B,$3.41 B,$3.57 B,$3.03 B,$2.52 B,$1.86 B,$0.97 B,$1.08 B,$1.22 B,$0.72 B,$0.38 B,$0.35 B,$0.16 B,$87.32 M
aluar-aluminio-argentino,$0.11 B,$0.16 B,$75.87 M,$26.66 M,$50.24 M,$39.71 M,$72.92 M,$85.1 M,$61.33 M,$76.69 M,$73.7 M,$79.45 M,$94.04 M,$0.10 B,$0.12 B,$0.11 B,$13.93 M,$13.01 M,$79.2 M,$10.98 M,$6.21 M,,
yandex,,$1.12 B,$1.43 B,$3.19 B,$1.42 B,$0.98 B,$1.14 B,$1.02 B,$0.57 B,$0.47 B,$1.02 B,$0.39 B,$0.35 B,$0.22 B,$0.14 B,,,,,,,,
bupa-arabia-for-cooperative-insurance-company,,$1.03 B,$0.82 B,$0.75 B,$0.47 B,$0.40 B,$0.49 B,$60.2 M,$0.53 B,$0.62 B,$89.01 M,$58.22 M,$0.15 B,$96.14 M,$0.20 B,$77.6 M,,,,,,,
croda-international,,$0.38 B,$0.15 B,$0.14 B,$0.10 B,$90.37 M,$85.55 M,$75.32 M,$85.65 M,$74.1 M,$61.85 M,$86.95 M,$68.71 M,$0.10 B,$72.81 M,$61.99 M,$87.01 M,$97.03 M,$67.73 M,$62.2 M,$49.72 M,$30.34 M,$21.69 M
banco-bpm,,,$45.04 B,$21.21 B,$9.20 B,$2.65 B,$4.76 B,$3.41 B,$1.80 B,$2.32 B,$3.24 B,$2.15 B,$5.18 B,$2.14 B,$3.36 B,$4.75 B,$6.68 B,$2.08 B,$0.40 B,$0.49 B,,,
meridian-energy,$0.12 B,$0.22 B,$0.10 B,$0.11 B,$52.44 M,$40.67 M,$58.47 M,$84.06 M,$47.18 M,$0.24 B,$0.29 B,$0.17 B,$0.30 B,$37.28 M,,,,,,,,,
jindal-steel-power,$0.72 B,$0.51 B,$0.94 B,$0.10 B,$56.5 M,$70.85 M,$67.95 M,$92.08 M,$0.40 B,$0.16 B,$34.59 M,$29.33 M,$0.10 B,$25.17 M,$0.13 B,$0.15 B,$22.84 M,$22.49 M,,,,,
universal-display-corporation,,$0.57 B,$0.66 B,$0.73 B,$0.64 B,$0.51 B,$0.42 B,$0.32 B,$0.39 B,$0.28 B,$0.27 B,$0.24 B,$0.34 B,$73.16 M,$63.87 M,$77.45 M,$83.65 M,$49.05 M,$47.84 M,$45.18 M,$26.88 M,$20.56 M,$12.39 M
sagax,,$0.38 B,$0.53 B,$93.05 M,$52.54 M,$0.10 B,$61.36 M,$31.16 M,$29.84 M,$11.86 M,$20.58 M,$58.35 M,$49.92 M,$58.34 M,$28.77 M,$26.93 M,$61.62 M,$34.1 M,,,,,
sino-land,$5.14 B,$5.70 B,$5.68 B,$5.61 B,$4.95 B,$2.79 B,$4.00 B,$3.46 B,$2.51 B,$1.87 B,$1.55 B,$0.72 B,$1.13 B,$0.72 B,$1.10 B,$0.58 B,,,,,,,
unum,,$1.51 B,$1.46 B,$1.66 B,$1.37 B,$1.06 B,$1.23 B,$0.88 B,$0.92 B,$1.07 B,$1.00 B,$1.53 B,$1.54 B,$1.21 B,$0.93 B,$1.23 B,$1.68 B,$0.76 B,$0.48 B,$0.54 B,$0.45 B,$0.36 B,$0.50 B
vipshop,,$3.41 B,$3.40 B,$2.96 B,$1.37 B,$1.72 B,$1.57 B,$0.68 B,$0.79 B,$1.38 B,$0.72 B,$0.21 B,$44.95 M,$1.11 M,$0.28 M,,,,,,,,
sarepta-therapeutics,,$1.98 B,$2.11 B,$1.93 B,$1.12 B,$1.17 B,$1.07 B,$0.31 B,$0.19 B,$0.21 B,$0.25 B,$0.18 B,$39.9 M,$33.58 M,$48.44 M,$11.47 M,$25.07 M,$33.15 M,$47.05 M,$19.51 M,$37.59 M,$19.29 M,$25.59 M
garantibank,,$10.67 B,$16.31 B,$8.32 B,$8.18 B,$9.69 B,$7.07 B,$7.26 B,$7.29 B,$7.98 B,$8.86 B,$7.52 B,$13.31 B,$11.02 B,$10.83 B,$7.31 B,$11.02 B,$5.56 B,$3.04 B,,,,
torrent-pharmaceuticals,$0.10 B,$76.87 M,$0.10 B,$87.84 M,$0.16 B,$0.20 B,$0.26 B,$0.21 B,$0.13 B,$0.15 B,$0.12 B,$0.14 B,$0.13 B,$0.11 B,$76.36 M,$48.74 M,$17.16 M,$19.09 M,$2.44 M,,,,
cg-power,$82.03 M,$68.91 M,$70.5 M,$24.64 M,$30.49 M,$99.66 M,$0.10 B,$0.11 B,$0.13 B,$0.13 B,$0.18 B,$0.19 B,$66.89 M,$0.14 B,$0.11 B,$61.29 M,$55.92 M,$46.56 M,$17.41 M,$18.5 M,,,
aptar,,$0.14 B,$0.12 B,$0.30 B,$0.24 B,$0.26 B,$0.71 B,$0.46 B,$0.51 B,$0.39 B,$0.30 B,$0.22 B,$0.37 B,$0.37 B,$0.33 B,$0.19 B,$0.31 B,$0.17 B,$0.11 B,$0.17 B,$0.16 B,$90.2 M,$48.01 M
central-pattana,,$0.17 B,$0.18 B,$0.30 B,$0.10 B,$94.28 M,$0.16 B,$89.57 M,$0.11 B,$0.11 B,$56.96 M,$0.14 B,$29.92 M,$54.64 M,$77.17 M,$0.10 B,$0.13 B,$0.10 B,$0.14 B,$54.24 M,$57.63 M,$35.68 M,
wartsila,,$0.49 B,$1.09 B,$1.13 B,$0.40 B,$0.55 B,$0.45 B,$0.49 B,$0.36 B,$0.69 B,$0.53 B,$0.29 B,$0.76 B,$1.03 B,$0.34 B,$0.27 B,$0.43 B,$0.24 B,$0.14 B,$0.23 B,$0.16 B,$0.18 B,
osaka-gas,$0.63 B,$1.07 B,$1.51 B,$1.36 B,$1.04 B,$1.61 B,$1.49 B,$1.86 B,$1.42 B,$0.93 B,$1.19 B,$1.57 B,$1.46 B,$1.28 B,$0.45 B,$0.41 B,$0.22 B,$0.42 B,$0.45 B,$0.19 B,$0.25 B,$96.7 M,$0.22 B
tube-investments-of-india,$0.21 B,$0.10 B,$0.12 B,$25.11 M,$21.72 M,$28.1 M,$38.15 M,$18.02 M,$0 M,,,,,,,,,,,,,,
hmm,,$10.15 B,$5.43 B,$1.06 B,$0.56 B,$0.78 B,$0.65 B,$0.45 B,$0.34 B,$0.62 B,$0.99 B,$1.03 B,$0.76 B,$1.18 B,$1.04 B,$0.68 B,$1.08 B,,,,,,
carl-zeiss-meditec,,$7.59 M,$8.63 M,$6.1 M,$24.77 M,$9.1 M,$9.81 M,$9.77 M,$14.67 M,$13.61 M,$8.48 M,$0.18 B,$0.41 B,$0.42 B,$0.29 B,$0.27 B,$0.31 B,$59.42 M,$60.14 M,,,,
curtiss-wright,,$0.25 B,$0.17 B,$0.19 B,$0.39 B,$0.27 B,$0.47 B,$0.55 B,$0.28 B,$0.45 B,$0.17 B,$0.11 B,$0.19 B,$68.11 M,$65.01 M,$60.7 M,$66.52 M,$0.12 B,$59.02 M,$41.03 M,$98.67 M,$48.04 M,$67.15 M
indofood-cbp,,$1.02 B,$1.44 B,$0.68 B,$0.60 B,$0.36 B,$0.66 B,$0.61 B,$0.56 B,$0.59 B,$0.45 B,$0.57 B,$0.49 B,$0.38 B,$74.79 M,,,,,,,,
toast,,$1.02 B,$1.26 B,$0.58 B,$0.15 B,,,,,,,,,,,,,,,,,,
intertek,,$0.38 B,$0.35 B,$0.27 B,$0.29 B,$0.26 B,$0.18 B,$0.21 B,$0.17 B,$0.18 B,$0.19 B,$0.26 B,$0.28 B,$0.33 B,$0.21 B,$0.16 B,$0.11 B,$97.22 M,$87.33 M,$0.10 B,$0.14 B,$88.52 M,$29.71 M
sk-telecom,,$1.68 B,$1.16 B,$2.71 B,$1.96 B,$2.46 B,$2.08 B,$1.72 B,$1.32 B,$1.30 B,$1.72 B,$1.43 B,$1.46 B,$0.93 B,$1.46 B,$1.41 B,$1.80 B,$1.29 B,$1.24 B,$1.00 B,$1.27 B,$1.22 B,$1.46 B
saputo,$0.19 B,$0.13 B,$0.24 B,$0.22 B,$84.43 M,$94.78 M,$0.18 B,$0.12 B,$57.25 M,$35.6 M,$42.45 M,$0.14 B,$0.10 B,$53.97 M,$34.77 M,$0.16 B,$0.23 B,$78.4 M,$34.28 M,$6.01 M,,$3.56 M,$4.62 M
regal-rexnord,,$0.68 B,$0.67 B,$0.61 B,$0.33 B,$0.24 B,$0.13 B,$0.28 B,$0.25 B,$0.33 B,$0.46 B,$0.37 B,$0.14 B,$0.23 B,$0.37 B,$65.25 M,$42.57 M,$36.52 M,$32.74 M,$31.27 M,$9.1 M,$5.59 M,$6.62 M
marico,$0.16 B,$0.16 B,$0.20 B,$0.11 B,$0.13 B,$0.10 B,$0.11 B,$98.94 M,$70.86 M,$0.11 B,$70.07 M,$83.56 M,$96.65 M,$67.28 M,$18.15 M,$18.87 M,$26.49 M,$21.24 M,$16.94 M,,,,
kline,$2.62 B,$2.02 B,$1.20 B,$1.06 B,$1.29 B,$1.88 B,$1.78 B,$2.14 B,$2.02 B,$2.29 B,$1.71 B,$1.16 B,$1.19 B,$1.02 B,$0.73 B,$0.50 B,$0.55 B,$0.38 B,$0.29 B,$0.22 B,$0.16 B,$0.15 B,$0.16 B
turkiye-is-bankasi,,,$16.71 B,$12.72 B,$12.73 B,$10.63 B,$9.96 B,$9.76 B,$11.51 B,$11.17 B,$11.55 B,$9.35 B,$9.93 B,$9.64 B,$12.84 B,$13.33 B,$12.80 B,$9.01 B,$8.75 B,$3.01 B,,,
technipfmc,,$1.05 B,$1.64 B,$1.26 B,$5.19 B,$5.54 B,$6.73 B,$6.26 B,$3.19 B,$3.26 B,$4.47 B,$3.02 B,$3.68 B,$4.18 B,$3.89 B,$3.40 B,$3.50 B,$3.21 B,$2.58 B,$1.94 B,$1.12 B,$0.77 B,$0.67 B
webster-financial,,$0.83 B,$0.44 B,$0.22 B,$0.24 B,$0.32 B,$0.25 B,$0.22 B,$0.40 B,$0.39 B,$0.24 B,$0.35 B,$0.29 B,$0.21 B,$0.17 B,$0.25 B,$0.30 B,$0.31 B,$0.29 B,$0.26 B,$0.20 B,$0.28 B,$0.25 B
federal-realty-investment-trust,,$85.55 M,$0.16 B,$0.79 B,$0.12 B,$64.08 M,$15.18 M,$23.36 M,$21.04 M,$47.95 M,$88.92 M,$36.98 M,$67.8 M,$15.79 M,$0.13 B,$15.22 M,$50.69 M,$11.49 M,$8.63 M,$30.47 M,$34.96 M,$23.12 M,$17.56 M
hochtief,,$5.29 B,$5.17 B,$6.32 B,$5.16 B,$4.16 B,$3.99 B,$3.46 B,$3.58 B,$4.01 B,$4.27 B,$4.09 B,$3.63 B,$4.50 B,$3.69 B,$3.63 B,$3.11 B,$3.02 B,$2.34 B,$2.13 B,$2.70 B,,
wesco-international,,$0.52 B,$0.21 B,$0.44 B,$0.15 B,$96.3 M,$0.11 B,$0.11 B,$0.16 B,$0.12 B,$0.12 B,$86.1 M,$63.9 M,$53.6 M,$0.11 B,$86.3 M,$72.29 M,$73.39 M,$22.12 M,$34.52 M,$27.49 M,$22.57 M,$75.05 M
guidewire-software,$0.79 B,$0.97 B,$1.11 B,$1.13 B,$1.12 B,$1.06 B,$0.57 B,$0.62 B,$0.57 B,$0.44 B,$0.15 B,$0.20 B,$59.62 M,$37.41 M,$27.58 M,,,,,,,,
omron,$0.79 B,$1.27 B,$2.27 B,$1.71 B,$0.99 B,$1.06 B,$1.12 B,$0.73 B,$0.85 B,$0.87 B,$0.59 B,$0.54 B,$0.89 B,$0.55 B,$0.47 B,$0.40 B,$0.36 B,$0.44 B,$0.75 B,,,,
chewy,$0.67 B,$0.60 B,$0.56 B,$0.21 B,$88.33 M,$68.76 M,,,,,,,,,,,,,,,,,
sino-biopharmaceutical,,$2.45 B,$2.47 B,$2.51 B,$2.73 B,$1.89 B,$1.52 B,$1.23 B,$0.72 B,$0.64 B,$0.40 B,$0.38 B,$0.28 B,$0.36 B,$0.24 B,$0.24 B,$0.22 B,$0.21 B,$0.21 B,$35.59 M,$37.25 M,$35.96 M,$22.04 M
us-steel,,$3.50 B,$2.52 B,$1.98 B,$0.74 B,$1.00 B,$1.55 B,$1.51 B,$0.75 B,$1.35 B,$0.60 B,$0.57 B,$0.40 B,$0.57 B,$1.21 B,$0.72 B,$0.40 B,$1.42 B,$1.47 B,$1.03 B,$0.31 B,$0.24 B,$0.14 B
old-republic-international,,$12.68 B,$11.39 B,$11.36 B,$10.38 B,$9.68 B,$10.14 B,$9.97 B,$9.36 B,$9.16 B,$9.99 B,$9.93 B,$1.56 B,$1.17 B,$0.92 B,$0.98 B,$0.51 B,$0.56 B,$0.34 B,$0.44 B,$0.45 B,$0.29 B,$0.33 B
berger-paints,$42.64 M,$52.1 M,$87.57 M,$44.13 M,$69.64 M,$65.59 M,$71.74 M,$60.92 M,$48.07 M,$45.37 M,$43.19 M,$36.44 M,$28.35 M,$9.21 M,$7.16 M,$10.93 M,$5.32 M,$6.53 M,$5.19 M,,,,
sobi,,$0.13 B,$0.11 B,$49.33 M,$78.86 M,$0.33 B,$0.18 B,$86.52 M,$0.10 B,$66.96 M,$69.42 M,$70.28 M,$31.85 M,$5.7 M,$43.32 M,$58.75 M,$0.11 B,$0.13 B,$0.13 B,$8.75 M,$16.78 M,$12.14 M,
global-unichip-corp,,$0.24 B,$0.27 B,$0.16 B,$84.52 M,$0.12 B,$0.17 B,$0.12 B,$98.6 M,$93.04 M,$71.28 M,$82.2 M,$57.92 M,$30.04 M,$26.18 M,$27.4 M,$31.26 M,$21.44 M,,,,,
americold,,$53.06 M,$82.95 M,$0.62 B,$0.23 B,$0.20 B,$48.87 M,$22.83 M,$33.43 M,,,,,,$90.02 M,$66.72 M,$23.03 M,,,,,,
metso,,$0.64 B,$0.53 B,$0.66 B,$0.29 B,$0.26 B,$0.27 B,$0.24 B,$0.32 B,$0.34 B,$0.44 B,$0.47 B,$0.52 B,$0.37 B,$0.37 B,$0.45 B,$0.42 B,$0.22 B,$0.14 B,,,,
bangkok-bank,,,$1.87 B,$2.46 B,$1.93 B,$1.91 B,$2.05 B,$1.85 B,$1.70 B,$1.82 B,$1.63 B,$1.55 B,$9.61 B,$1.35 B,$8.09 B,$1.21 B,$1.19 B,$5.34 B,$4.00 B,,,,
woodward,,$0.10 B,$0.44 B,$0.15 B,$99.07 M,$83.59 M,$87.55 M,$81.09 M,$82.2 M,$0.11 B,$48.55 M,$61.82 M,$74.53 M,$0.10 B,$0.10 B,$0.10 B,$71.63 M,$83.71 M,$84.59 M,$48.89 M,$24.05 M,$29.82 M,$10.54 M
informatica,,$0.71 B,$0.49 B,$0.36 B,$0.17 B,,,,,,,,,,,,,,,,,,
mineral-resources,$0.91 B,$1.67 B,$1.15 B,$1.04 B,$0.18 B,$0.17 B,$0.29 B,$0.30 B,$0.16 B,$0.36 B,$52.79 M,$78.1 M,$0.19 B,$0.14 B,$44.39 M,$48.07 M,$16.72 M,,,,,,
toray-industries,$1.91 B,$1.94 B,$2.19 B,$1.60 B,$1.51 B,$1.32 B,$1.28 B,$1.06 B,$0.96 B,$1.10 B,$1.15 B,$0.98 B,$1.26 B,$0.68 B,$0.62 B,$0.56 B,$0.49 B,$0.73 B,$0.92 B,$0.75 B,$0.47 B,$0.40 B,$0.52 B
gerdau,,$1.02 B,$1.21 B,$1.47 B,$1.56 B,$0.86 B,$1.02 B,$1.87 B,$1.74 B,$2.20 B,$1.78 B,$1.22 B,$2.45 B,$1.30 B,$2.73 B,$2.32 B,$2.91 B,$2.71 B,$2.48 B,$0.35 B,$0.32 B,$0.29 B,$0.15 B
gap-inc,$1.21 B,$0.87 B,$2.39 B,$1.65 B,$1.36 B,$1.78 B,$1.78 B,$1.37 B,$1.51 B,$1.51 B,$1.51 B,$1.88 B,$1.66 B,$2.57 B,$1.71 B,$1.90 B,$2.60 B,$2.98 B,$3.06 B,$2.26 B,$3.38 B,$1.03 B,$0.40 B
globalwafers,,$2.90 B,$2.51 B,$1.20 B,$1.18 B,$1.18 B,$0.64 B,$0.18 B,$0.11 B,$0.10 B,$54.51 M,$53.93 M,,,,,,,,,,,
trina-solar,,$2.78 B,$1.74 B,$1.58 B,$1.08 B,$0.63 B,$0.68 B,$1.15 B,$0.46 B,$0.39 B,$0.48 B,$0.80 B,$0.81 B,$0.75 B,$0.41 B,$0.13 B,$59.69 M,,,,,,
trex,,$12.32 M,$0.14 B,$0.12 B,$0.14 B,$0.10 B,$30.51 M,$18.66 M,$5.99 M,$9.54 M,$3.77 M,$2.15 M,$4.52 M,$27.27 M,$19.51 M,$23.18 M,$0.06 M,$0.67 M,$1.93 M,$23.92 M,$8.15 M,$14.89 M,
core-main,$0.17 B,$1 M,$0.38 B,$0.18 B,,,,,,,,,,,,,,,,,,,
yageo,,$1.86 B,$1.74 B,$1.39 B,$0.68 B,$0.95 B,$0.59 B,$0.52 B,$0.31 B,$0.40 B,$0.72 B,$0.39 B,$0.27 B,$0.29 B,$0.31 B,$0.22 B,$0.32 B,$92.54 M,,,,,
norwegian-cruise-line,,$0.94 B,$1.74 B,$3.30 B,$0.25 B,$0.16 B,$0.17 B,$0.12 B,$0.11 B,$84.82 M,$56.46 M,$45.5 M,$58.92 M,$55.04 M,$50.15 M,$0.18 B,$40.29 M,$63.53 M,$60.41 M,$0.17 B,,,
eastgroup-properties,,$0.05 M,$4.39 M,$0.02 M,$0.22 M,$0.37 M,$0.01 M,$0.52 M,$0.04 M,$0.01 M,$0 M,$1.25 M,$0.17 M,$0.13 M,$3.78 M,$0.29 M,$0.72 M,$0.94 M,$1.91 M,$1.2 M,$1.78 M,$3.04 M,$8.21 M
