Company,2023,2022,2021,2020,2019,2018,2017,2016,2015,2014,2013,2012,2011,2010,2009,2008,2007,2006,2005,2004,2003,2002,2001
arc-resources,$9.10 B,$8.61 B,$6.35 B,$1.66 B,$2.21 B,$2.10 B,$4.14 B,$6.03 B,$4.17 B,$6.92 B,$8.72 B,$7.59 B,$7.07 B,$7.22 B,$4.48 B,$3.54 B,$4.29 B,$3.91 B,$4.54 B,$2.76 B,$2.04 B,$1.07 B,$0.98 B
knight-swift,$8.98 B,$8.42 B,$10.11 B,$7.10 B,$6.11 B,$4.33 B,$7.77 B,$1.94 B,$1.11 B,$2.34 B,$1.78 B,$0.72 B,$0.65 B,$1.04 B,$1.60 B,$1.35 B,$1.28 B,$1.46 B,$1.77 B,$1.40 B,$0.96 B,$0.78 B,$0.69 B
repligen,$8.89 B,$9.40 B,$14.64 B,$10.48 B,$4.81 B,$2.31 B,$1.58 B,$1.04 B,$0.93 B,$0.64 B,$0.43 B,$0.19 B,$0.10 B,$0.14 B,$0.12 B,$0.11 B,$0.20 B,$85.38 M,$0.12 B,$86.61 M,$0.13 B,$83.11 M,$64.9 M
mowi,$9.11 B,$8.73 B,$12.28 B,$11.44 B,$13.37 B,$10.82 B,$8.25 B,$8.15 B,$6.12 B,$5.67 B,$4.98 B,$3.43 B,$1.45 B,$3.86 B,$2.61 B,$0.90 B,$1.27 B,$0.15 B,$0.15 B,,,,
hana-financial-group,$9.09 B,$9.66 B,$10.30 B,$9.25 B,$9.30 B,$9.74 B,$13.78 B,$7.67 B,$5.94 B,$8.46 B,$12.07 B,$8.05 B,$7.41 B,$8.04 B,$5.98 B,$3.28 B,$11.82 B,,,,,,
on-holding,$9.10 B,$5.42 B,$11.70 B,,,,,,,,,,,,,,,,,,,,
wharf-holdings,$9.09 B,$8.99 B,$9.38 B,$8.14 B,$7.75 B,$7.93 B,$10.48 B,$20.14 B,$16.81 B,$21.87 B,$23.17 B,$23.68 B,$13.67 B,$21.16 B,$15.89 B,$7.57 B,$12.84 B,$9.03 B,$8.66 B,$8.56 B,$6.78 B,,
american-airlines,$8.99 B,$8.26 B,$11.63 B,$9.63 B,$12.28 B,$14.79 B,$24.89 B,$24.19 B,$26.45 B,$37.40 B,$6.59 B,$0.26 B,$0.11 B,$2.59 B,$2.57 B,$2.97 B,$3.49 B,$6.71 B,$4.06 B,$1.76 B,$2.06 B,$1.03 B,$3.44 B
imcd,$9.07 B,$8.11 B,$12.54 B,$7.29 B,$4.57 B,$3.35 B,$3.28 B,$2.24 B,$1.91 B,$1.71 B,,,,,,,,,,,,,
china-zheshang-bank,$9.29 B,$8.60 B,$11.10 B,$12.66 B,,,,,,,,,,,,,,,,,,,
puma,$9.05 B,$9.05 B,$18.23 B,$16.98 B,$11.45 B,$7.18 B,$6.51 B,$3.93 B,$3.25 B,$3.14 B,$4.84 B,$4.43 B,$4.35 B,$4.94 B,$5.00 B,$2.95 B,$6.33 B,$6.22 B,$4.92 B,$4.57 B,$2.83 B,$1.11 B,$0.56 B
sg-holdings,$9.06 B,$8.66 B,$14.86 B,$17.32 B,$7.17 B,$8.24 B,$6.29 B,,,,,,,,,,,,,,,,
bio-rad-laboratories,$8.87 B,$12.44 B,$22.43 B,$17.34 B,$11.07 B,$6.90 B,$7.10 B,$5.38 B,$4.06 B,$3.50 B,$3.55 B,$2.98 B,$2.69 B,$2.89 B,$2.66 B,$2.05 B,$2.78 B,$2.18 B,$1.71 B,$1.48 B,$1.47 B,$0.97 B,$0.80 B
everbright-securities-company,$9.01 B,$8.81 B,$9.69 B,$11.70 B,,,,,,,,,,,,,,,,,,,
red-electrica,$9.06 B,$9.35 B,$11.61 B,$11.11 B,$10.82 B,$12.04 B,$12.04 B,$10.21 B,$11.36 B,$12.03 B,$9.05 B,$6.67 B,$5.75 B,$6.30 B,$7.50 B,$6.77 B,$8.52 B,$5.72 B,$4.18 B,$3.02 B,$2.20 B,$1.39 B,
cleveland-cliffs,$8.77 B,$8.30 B,$10.88 B,$6.95 B,$2.26 B,$2.25 B,$2.13 B,$1.93 B,$0.24 B,$1.09 B,$4.01 B,$5.49 B,$8.91 B,$10.56 B,$6.03 B,$2.90 B,$4.39 B,$1.98 B,$1.94 B,$1.12 B,$0.53 B,$0.20 B,$0.18 B
ally,$9.07 B,$7.30 B,$16.08 B,$13.33 B,$11.43 B,$9.17 B,$12.89 B,$8.96 B,$8.98 B,$11.33 B,,,,,,,,,,,,,
president-chain-store-pscs,$8.96 B,$9.18 B,$10.28 B,$9.87 B,,,,,,,,,,,,,,,,,,,
mondi,$8.94 B,$8.29 B,$11.96 B,$11.38 B,$11.28 B,$7.61 B,$9.53 B,$7.51 B,$7.25 B,$6.00 B,$6.33 B,$3.97 B,$2.57 B,$2.91 B,$1.99 B,$1.09 B,$3.10 B,,,,,,
birkenstock,$8.99 B,,,,,,,,,,,,,,,,,,,,,,
synnex,$9.05 B,$9.04 B,$10.92 B,$4.19 B,$6.53 B,$4.09 B,$5.39 B,$4.77 B,$3.52 B,$3.04 B,$2.50 B,$1.25 B,$1.10 B,$1.10 B,$1.03 B,$0.36 B,$0.61 B,$0.66 B,$0.43 B,$0.66 B,$0.30 B,,
euronext,$8.92 B,$7.86 B,$11.01 B,$7.72 B,$5.67 B,$4.00 B,$4.30 B,$2.88 B,$3.59 B,$2.28 B,,,,,,,,,,,,,
grifols,$9.13 B,$7.02 B,$11.13 B,$17.41 B,$21.01 B,$15.98 B,$18.26 B,$12.63 B,$14.13 B,$12.96 B,$14.90 B,$10.29 B,$4.82 B,$3.72 B,$3.65 B,,,,,,,,
indutrade,$8.88 B,$7.40 B,$11.15 B,$7.82 B,$4.33 B,$2.76 B,$3.27 B,$2.42 B,$2.28 B,$1.60 B,$1.67 B,$1.21 B,$1.05 B,$1.37 B,$0.76 B,,,,,,,,
origin-energy,$8.88 B,$9.03 B,$6.68 B,$6.44 B,$10.41 B,$8.01 B,$12.88 B,$8.36 B,$5.99 B,$10.56 B,$13.82 B,$13.21 B,$14.69 B,$14.97 B,$13.26 B,$9.93 B,$6.77 B,$5.18 B,$4.56 B,$3.05 B,$2.07 B,$1.59 B,$1.19 B
hero-motocorp,$8.91 B,$6.61 B,$6.60 B,$8.49 B,$6.84 B,$8.86 B,$11.79 B,$8.94 B,$8.09 B,$9.78 B,$6.70 B,$6.93 B,$7.17 B,$8.85 B,$7.39 B,$3.33 B,$3.54 B,$3.46 B,$3.81 B,,,,
keppel,$8.89 B,$9.44 B,$6.89 B,$7.48 B,$9.12 B,$7.84 B,$9.99 B,$7.26 B,$8.33 B,$12.13 B,$15.96 B,$16.16 B,$12.76 B,$14.10 B,$9.34 B,$4.82 B,$14.31 B,,,,,,
taiwan-mobile,$8.89 B,$8.67 B,$10.17 B,$9.90 B,$10.31 B,$9.48 B,$9.81 B,$8.77 B,$8.50 B,$9.27 B,$8.63 B,$9.91 B,$10.67 B,$9.12 B,$7.42 B,$5.63 B,$6.70 B,$5.18 B,,,,,
sainsburys,$8.79 B,$6.18 B,$8.68 B,$6.83 B,$6.67 B,$7.40 B,$7.10 B,$6.69 B,$7.37 B,$7.35 B,$11.44 B,$10.53 B,$8.76 B,$10.83 B,$9.69 B,$8.41 B,$14.72 B,$13.71 B,$9.23 B,$8.82 B,$10.84 B,$6.79 B,$8.89 B
united-spirits,$8.89 B,$7.52 B,$8.76 B,$5.60 B,$6.10 B,$6.59 B,$8.32 B,$4.15 B,$6.53 B,$6.37 B,$5.51 B,$4.53 B,$1.16 B,$3.93 B,$2.71 B,$1.63 B,$4.20 B,$1.18 B,$0.57 B,,,,
jsw-energy,$8.89 B,$10.37 B,$6.63 B,$1.52 B,$1.59 B,$1.61 B,$2.36 B,$1.46 B,$2.09 B,$2.65 B,$1.49 B,$2.03 B,$1.16 B,$3.65 B,,,,,,,,,
delivery-hero,$8.89 B,$12.73 B,$27.84 B,$31.14 B,$14.91 B,$6.90 B,$7.19 B,,,,,,,,,,,,,,,,
kyowa-kirin,$8.88 B,$12.13 B,$14.63 B,$14.65 B,$12.68 B,$10.30 B,$10.56 B,$7.60 B,$8.70 B,$5.20 B,$6.04 B,$5.40 B,$6.73 B,$5.84 B,$6.11 B,$4.09 B,$4.26 B,$3.71 B,$3.02 B,$3.26 B,$2.75 B,$1.79 B,$2.05 B
ooredoo,$8.86 B,,,,,,,,,,,,,,,,,,,,,,
stantec,$8.81 B,$5.31 B,$6.19 B,$3.62 B,$3.12 B,$2.45 B,$3.18 B,$2.86 B,$2.33 B,$2.58 B,$2.88 B,$1.83 B,$1.22 B,$1.26 B,$1.32 B,$1.12 B,$1.78 B,$0.98 B,$0.76 B,,,,
robert-half,$8.79 B,$8.01 B,$12.41 B,$7.12 B,$7.26 B,$6.81 B,$6.96 B,$6.28 B,$6.18 B,$7.88 B,$5.77 B,$4.43 B,$4.06 B,$4.47 B,$3.97 B,$3.23 B,$4.27 B,$6.23 B,$6.46 B,$5.09 B,$4.00 B,$2.75 B,$4.67 B
barry-callebaut,$8.93 B,$10.83 B,$13.29 B,$13.06 B,$12.09 B,$8.52 B,$11.37 B,$6.71 B,$6.08 B,$5.66 B,$6.91 B,$4.98 B,$5.07 B,$4.28 B,$3.26 B,$3.41 B,$3.92 B,$2.60 B,$1.68 B,$1.28 B,$1.02 B,,
genting-singapore,$8.81 B,$8.56 B,$6.91 B,$7.79 B,$8.22 B,$8.59 B,$11.78 B,$7.51 B,$6.53 B,$9.89 B,$14.42 B,$13.83 B,$14.17 B,$20.70 B,$9.32 B,$3.03 B,$4.58 B,$2.99 B,$0.30 B,$0.29 B,$0.29 B,$0.24 B,$0.45 B
toro-company,$8.74 B,$11.77 B,$10.43 B,$10.20 B,$8.51 B,$5.91 B,$6.95 B,$6.04 B,$4.00 B,$3.55 B,$3.61 B,$2.50 B,$1.79 B,$1.94 B,$1.39 B,$1.17 B,$2.08 B,$1.91 B,$1.89 B,$1.89 B,$1.13 B,$0.77 B,$0.55 B
spirax-sarco-engineering,$8.80 B,$9.48 B,$15.98 B,$11.35 B,$8.59 B,$5.83 B,$5.55 B,$3.78 B,$3.56 B,$3.38 B,$3.71 B,$3.08 B,$2.24 B,$2.30 B,$1.53 B,$1.01 B,$1.32 B,$1.51 B,$1.16 B,$0.93 B,$0.72 B,$0.38 B,$0.34 B
assurant,$8.81 B,$6.60 B,$8.88 B,$8.00 B,$7.85 B,$5.53 B,$5.42 B,$5.29 B,$5.30 B,$4.74 B,$4.76 B,$2.72 B,$3.78 B,$3.92 B,$3.43 B,$3.52 B,$7.88 B,$6.77 B,$5.67 B,$4.26 B,,,
match-group,$8.72 B,$11.58 B,$37.43 B,$40.21 B,$21.09 B,$15.33 B,$10.02 B,$5.13 B,$4.98 B,$5.11 B,$5.64 B,$3.98 B,$3.49 B,$2.53 B,$2.60 B,$2.20 B,$7.63 B,$10.88 B,$9.06 B,$19.26 B,$23.60 B,$10.32 B,$10.31 B
tetra-tech,$8.82 B,$7.69 B,$9.14 B,$6.22 B,$4.71 B,$2.86 B,$2.69 B,$2.46 B,$1.53 B,$1.65 B,$1.81 B,$1.70 B,$1.35 B,$1.54 B,$1.66 B,$1.44 B,$1.25 B,$1.04 B,$0.89 B,$0.94 B,$1.35 B,$0.65 B,$1.04 B
tim-sa,$8.79 B,$5.64 B,$5.71 B,$6.82 B,$9.42 B,$7.40 B,$9.56 B,$5.82 B,$4.19 B,$10.71 B,$12.59 B,$9.65 B,$10.97 B,$5.75 B,$5.01 B,$1.99 B,$5.55 B,$1.55 B,$0.69 B,$0.81 B,$0.39 B,$0.53 B,$1.10 B
churchill-downs,$8.94 B,$7.90 B,$9.21 B,$7.68 B,$5.44 B,$3.28 B,$3.58 B,$2.49 B,$2.34 B,$1.66 B,$1.60 B,$1.15 B,$0.89 B,$0.71 B,$0.51 B,$0.55 B,$0.73 B,$0.57 B,$0.48 B,$0.57 B,$0.48 B,$0.50 B,$0.48 B
ooredoo-qatar,$8.79 B,$8.09 B,$6.17 B,$6.61 B,$6.23 B,$6.59 B,$7.98 B,$8.96 B,$6.60 B,$10.90 B,$12.07 B,$9.15 B,$6.80 B,$7.20 B,,,,,,,,,
evonik-industries,$8.79 B,$8.91 B,$15.02 B,$15.29 B,$14.20 B,$11.62 B,$17.45 B,$13.98 B,$15.59 B,$15.37 B,$19.06 B,,,,,,,,,,,,
st-engineering,$8.75 B,$8.03 B,$5.65 B,$5.60 B,$6.02 B,$5.10 B,$4.75 B,$4.53 B,$4.26 B,$4.99 B,$5.54 B,$5.94 B,$3.73 B,$4.61 B,$3.28 B,$2.43 B,$3.46 B,$2.80 B,$2.43 B,$1.84 B,$1.63 B,$1.89 B,
medpace,$8.68 B,$6.60 B,$7.82 B,$4.97 B,$3.03 B,$1.88 B,$1.28 B,$1.46 B,,,,,,,,,,,,,,,
pershing-square,$8.78 B,$7.43 B,$8.71 B,,,,,,,,,,,,,,,,,,,,
jardine-singapore,$8.71 B,$8.39 B,$6.02 B,$5.81 B,$8.82 B,$10.22 B,$12.01 B,$11.26 B,$9.73 B,$11.46 B,$10.09 B,$14.00 B,$13.17 B,$10.10 B,$6.84 B,$2.36 B,$5.29 B,$3.30 B,$2.24 B,$2.16 B,,,
leonardo,$8.59 B,$4.94 B,$4.10 B,$4.18 B,$6.73 B,$5.04 B,$6.80 B,$8.09 B,$8.15 B,$5.43 B,$4.39 B,$3.32 B,$2.14 B,$6.53 B,$9.25 B,$8.79 B,$13.62 B,$11.48 B,$8.18 B,,,,
bjs-wholesale-club,$8.79 B,$8.89 B,$9.10 B,$5.11 B,$3.12 B,$3.03 B,,,,,,,,,,,,,,,,,
paylocity,$8.55 B,$10.81 B,$12.99 B,$11.16 B,$6.47 B,$3.18 B,$2.47 B,$1.54 B,$2.06 B,$1.31 B,,,,,,,,,,,,,
cpfl-energia,$8.66 B,$7.27 B,$5.55 B,$7.22 B,$10.20 B,$7.58 B,$5.94 B,$7.89 B,$3.80 B,$6.70 B,$7.78 B,$10.06 B,$13.42 B,$11.92 B,$9.71 B,$6.22 B,$9.14 B,$6.75 B,,,,,
agco,$8.69 B,$10.34 B,$8.68 B,$7.72 B,$5.83 B,$4.26 B,$5.68 B,$4.64 B,$3.80 B,$4.02 B,$5.76 B,$4.75 B,$4.17 B,$4.71 B,$2.98 B,$2.16 B,$6.22 B,$2.82 B,$1.49 B,$1.97 B,$1.51 B,$1.66 B,$1.14 B
svenska-kullagerfabriken,$8.75 B,$6.93 B,$10.81 B,$11.86 B,$9.22 B,$6.81 B,$10.05 B,$8.41 B,$7.43 B,$9.68 B,$11.98 B,$11.43 B,$9.46 B,$12.93 B,$7.95 B,$4.49 B,$7.72 B,$8.40 B,$6.39 B,$5.07 B,$4.39 B,$2.96 B,$2.28 B
jfe-holdings,$8.70 B,$6.61 B,$7.34 B,$5.51 B,,,,,,,,,,,,,,,,,,,
japan-airlines,$8.69 B,$8.80 B,$8.33 B,$8.45 B,$10.61 B,$12.13 B,$13.80 B,$10.64 B,$13.10 B,$10.92 B,$8.96 B,$7.80 B,,,,,,,,,,,
sig-combibloc,$8.69 B,$8.34 B,$9.40 B,$7.45 B,$5.10 B,$3.40 B,,,,,,,,,,,,,,,,,
sbi-card,$8.66 B,$9.09 B,$11.75 B,$10.94 B,,,,,,,,,,,,,,,,,,,
chemed,$8.60 B,$7.59 B,$8.14 B,$8.49 B,$7.00 B,$4.49 B,$3.88 B,$2.60 B,$2.51 B,$1.78 B,$1.34 B,$1.27 B,$1.01 B,$1.35 B,$1.08 B,$0.88 B,$1.33 B,$0.95 B,$1.29 B,$0.84 B,$0.45 B,$0.35 B,$0.33 B
unilever-indonesia,$8.63 B,$11.42 B,$10.97 B,$20.27 B,$23.02 B,$23.80 B,$31.45 B,$21.98 B,$20.39 B,$19.84 B,$16.23 B,$16.82 B,$16.19 B,$14.16 B,$8.94 B,$5.33 B,$5.44 B,$5.60 B,,,,,
srf-ltd,$8.61 B,$8.20 B,$9.63 B,$4.51 B,$2.76 B,$1.64 B,$1.77 B,$1.30 B,$1.09 B,$0.79 B,$0.20 B,$0.21 B,$0.27 B,$0.47 B,$0.26 B,$0.10 B,$0.30 B,$0.27 B,,,,,
pinnacle-west-capital,$8.53 B,$8.60 B,$7.96 B,$9.00 B,$10.11 B,$9.55 B,$9.51 B,$8.68 B,$7.15 B,$7.55 B,$5.83 B,$5.59 B,$5.26 B,$4.50 B,$3.71 B,$3.23 B,$4.26 B,$5.06 B,$4.09 B,$4.07 B,$3.65 B,$3.11 B,$3.54 B
penumbra,$8.64 B,$8.44 B,$10.73 B,$6.35 B,$5.74 B,$4.20 B,$3.19 B,$2.01 B,$1.60 B,,,,,,,,,,,,,,
autoliv,$8.53 B,$6.64 B,$9.04 B,$8.04 B,$7.36 B,$6.11 B,$11.05 B,$9.98 B,$10.99 B,$9.41 B,$8.66 B,$6.43 B,$4.77 B,$7.02 B,$3.68 B,$1.50 B,$3.87 B,$4.83 B,$3.80 B,$4.44 B,$3.57 B,$2.01 B,$1.98 B
fisher-paykel-healthcare,$8.55 B,$8.30 B,$12.91 B,$13.70 B,$8.58 B,$4.99 B,$5.80 B,$3.36 B,$3.41 B,$2.72 B,$1.73 B,$1.09 B,$1.02 B,$1.24 B,$1.25 B,$0.93 B,$1.35 B,$1.53 B,$1.31 B,$5.89 B,$0.85 B,$0.62 B,$1.07 B
rakuten,$8.59 B,$7.08 B,$15.12 B,$13.07 B,$11.64 B,$9.01 B,$12.34 B,$14.05 B,$16.59 B,$18.62 B,$19.64 B,$10.30 B,$13.96 B,$10.93 B,$9.96 B,$8.22 B,$6.44 B,$6.06 B,,,,,
gecina,$8.57 B,$7.49 B,$10.25 B,$11.42 B,$13.66 B,$9.58 B,$13.42 B,$8.73 B,$7.67 B,$7.71 B,$8.08 B,$6.81 B,$5.13 B,$6.66 B,$6.64 B,$4.23 B,$9.45 B,,,,,,
hlbank-hong-leong-bank,$8.55 B,$9.69 B,$9.31 B,$9.41 B,$8.78 B,$10.25 B,$8.73 B,$6.28 B,$5.82 B,$7.19 B,$7.94 B,$9.09 B,$6.46 B,$4.56 B,$3.59 B,$2.25 B,$2.90 B,$2.38 B,,,,,
vail-resorts,$8.57 B,$9.61 B,$13.27 B,$11.23 B,$9.66 B,$8.51 B,$8.59 B,$6.44 B,$4.63 B,$3.30 B,$2.71 B,$1.94 B,$1.52 B,$1.87 B,$1.36 B,$0.97 B,$2.08 B,$1.73 B,$1.22 B,$0.79 B,$0.59 B,$0.53 B,$0.62 B
yonyou,$8.56 B,$11.89 B,$18.41 B,$21.99 B,$10.17 B,$5.93 B,$4.74 B,$4.38 B,$7.16 B,$4.41 B,$2.19 B,$1.54 B,$2.32 B,$2.87 B,$2.54 B,$1.50 B,$1.63 B,$0.87 B,$0.40 B,$0.35 B,$0.43 B,$0.51 B,$0.61 B
icici-lombard,$8.54 B,$7.34 B,$9.23 B,$9.45 B,$8.85 B,$5.62 B,$5.49 B,,,,,,,,,,,,,,,,
schroders,$8.55 B,$8.38 B,$12.61 B,$12.03 B,$11.74 B,$8.48 B,$12.58 B,$9.88 B,$11.86 B,$11.27 B,$11.57 B,$7.40 B,$4.57 B,$6.47 B,$4.86 B,$2.83 B,$5.84 B,$4.94 B,$3.69 B,$3.25 B,$2.55 B,$1.45 B,$2.45 B
yamaha-motor,$8.55 B,$7.61 B,$8.29 B,$7.12 B,$7.06 B,$6.83 B,$11.43 B,$7.73 B,$7.95 B,$7.13 B,$5.24 B,$3.85 B,$4.37 B,$5.66 B,$3.59 B,$2.94 B,$6.93 B,$8.99 B,,,,,
ralph-lauren,$8.51 B,$6.97 B,$8.75 B,$7.58 B,$8.63 B,$8.13 B,$8.42 B,$7.42 B,$9.36 B,$16.16 B,$15.82 B,$13.59 B,$12.72 B,$10.54 B,$7.98 B,$4.48 B,$6.29 B,$8.10 B,$5.89 B,$4.37 B,$2.86 B,$2.15 B,$2.61 B
reece,$8.50 B,$6.21 B,$12.65 B,$7.35 B,$4.49 B,$3.93 B,$3.73 B,$3.23 B,$2.48 B,$2.68 B,$2.88 B,$2.31 B,$1.85 B,$2.25 B,$2.19 B,$1.11 B,$2.33 B,$1.55 B,$1.14 B,$0.88 B,$0.51 B,$0.39 B,$0.28 B
td-holdings,$8.54 B,$7.92 B,$7.36 B,$6.97 B,$7.41 B,$7.09 B,$10.62 B,$8.44 B,$8.66 B,$8.11 B,$9.41 B,$8.16 B,$6.28 B,$8.61 B,$5.59 B,$10.05 B,$12.72 B,$16.29 B,$16.00 B,$11.54 B,,,
lattice-semiconductor,$8.51 B,$8.89 B,$10.55 B,$6.23 B,$2.56 B,$0.89 B,$0.71 B,$0.89 B,$0.76 B,$0.81 B,$0.63 B,$0.46 B,$0.69 B,$0.71 B,$0.31 B,$0.17 B,$0.37 B,$0.74 B,$0.49 B,$0.64 B,$1.09 B,$0.98 B,$2.25 B
brookfield-property-partners,$8.47 B,$10.46 B,,,,,,,,,,,,,,,,,,,,,
idbi-bank,$8.51 B,$7.06 B,$6.70 B,$4.57 B,$5.38 B,$6.05 B,$2.46 B,$2.10 B,$2.14 B,$1.85 B,$1.43 B,$2.60 B,$1.44 B,$2.66 B,$1.99 B,$1.02 B,$3.04 B,$1.25 B,,,,,
kasikornbank,$8.57 B,$10.06 B,$10.09 B,$8.94 B,$12.05 B,$13.61 B,$16.99 B,$11.84 B,$10.03 B,$16.68 B,$11.37 B,$15.48 B,$9.19 B,$10.05 B,$6.17 B,$3.14 B,$6.83 B,$4.06 B,,,,,
hkt,$8.51 B,$9.30 B,$10.18 B,$9.87 B,$10.67 B,$10.90 B,$9.64 B,$9.28 B,$9.67 B,$9.85 B,$6.33 B,$6.26 B,,,,,,,,,,,
cyberark,$8.39 B,$5.27 B,$6.88 B,$6.25 B,$4.43 B,$2.73 B,$1.42 B,$1.51 B,$1.50 B,$1.20 B,,,,,,,,,,,,,
finecobank,$8.51 B,$10.10 B,$10.65 B,$10.03 B,$7.28 B,$6.09 B,$6.18 B,$3.41 B,$5.04 B,$3.44 B,,,,,,,,,,,,,
samsung-electro-mechanics,$8.50 B,$7.62 B,$18.48 B,$18.07 B,$11.00 B,$2.75 B,$3.15 B,$1.60 B,$2.09 B,$1.82 B,$2.27 B,$2.02 B,$1.61 B,$3.47 B,$2.38 B,$0.73 B,$1.91 B,,,,,,
dolby,$8.51 B,$6.73 B,$9.62 B,$9.80 B,$6.94 B,$6.33 B,$6.40 B,$4.60 B,$3.37 B,$4.42 B,$3.93 B,$2.98 B,$3.31 B,$7.48 B,$8.00 B,$3.68 B,$5.52 B,$3.37 B,$1.79 B,,,,
monday-dot-com,$8.45 B,$5.33 B,$13.62 B,,,,,,,,,,,,,,,,,,,,
pmetal-press-metal-aluminium,$8.46 B,$1.43 B,$11.19 B,$8.39 B,$4.57 B,$4.59 B,$5.08 B,$1.28 B,$0.63 B,$0.81 B,$0.36 B,$0.31 B,$0.24 B,$0.37 B,$0.12 B,$68.68 M,$0.17 B,$52.67 M,,,,,
procore,$8.42 B,$6.51 B,$10.62 B,,,,,,,,,,,,,,,,,,,,
toppan,$8.48 B,$4.79 B,$6.32 B,$4.90 B,$7.02 B,$4.71 B,$5.81 B,$6.14 B,$5.94 B,$4.22 B,$5.14 B,$3.97 B,$4.68 B,$5.87 B,$5.30 B,$5.27 B,$6.88 B,$7.72 B,$8.16 B,$7.75 B,$7.26 B,$5.26 B,$6.42 B
unimicron,$8.46 B,$5.76 B,$12.32 B,$4.56 B,$2.03 B,$1.05 B,$0.81 B,$0.57 B,$0.65 B,$1.20 B,$1.15 B,$1.63 B,$1.81 B,$3.02 B,$2.24 B,$0.43 B,$1.85 B,$1.40 B,,,,,
rumo,$8.34 B,$6.55 B,$5.90 B,$6.86 B,$10.13 B,$6.84 B,$6.10 B,$2.52 B,$0.63 B,,,,,,,,,,,,,,
yara-international,$8.45 B,$11.19 B,$12.87 B,$10.97 B,$11.22 B,$10.44 B,$12.47 B,$10.81 B,$11.95 B,$12.39 B,$11.91 B,$13.95 B,$11.42 B,$16.57 B,$13.17 B,$6.23 B,$13.49 B,$6.72 B,$4.58 B,$4.19 B,,,
bath-body-works,$8.48 B,$9.62 B,$17.98 B,$10.34 B,$5.00 B,$7.06 B,$16.99 B,$18.82 B,$27.73 B,$25.33 B,$17.95 B,$13.57 B,$11.95 B,$9.91 B,$6.20 B,$3.23 B,$6.68 B,$11.50 B,$8.94 B,$9.35 B,$9.31 B,$7.28 B,$6.31 B
abu-dhabi-ports,$8.45 B,,,,,,,,,,,,,,,,,,,,,,
ono-pharmaceutical,$8.45 B,$11.25 B,$12.24 B,$15.04 B,$11.12 B,$10.46 B,$11.96 B,$11.65 B,$19.08 B,$9.52 B,$9.30 B,$5.43 B,$5.67 B,$5.49 B,$5.07 B,$5.60 B,$5.33 B,$6.17 B,,,,,
liberty-media,$8.26 B,$12.19 B,$18.82 B,$16.51 B,$15.39 B,$11.90 B,$14.95 B,$11.71 B,,,,,,,,,,,,,,,
gjensidige-forsikring,$8.46 B,$9.84 B,$1.21 B,$1.06 B,$1.05 B,$0.77 B,$0.95 B,$0.87 B,$0.84 B,$0.90 B,$1.13 B,$0.96 B,,,,,,,,,,,
wistron-corporation,$8.43 B,$2.72 B,$2.99 B,$3.07 B,,,,,,,,,,,,,,,,,,,
elia-group,$8.50 B,$10.40 B,$9.00 B,$8.24 B,,,,,,,,,,,,,,,,,,,
pearson,$8.46 B,$8.07 B,$6.26 B,$6.98 B,$6.50 B,$9.30 B,$7.93 B,$8.26 B,$8.95 B,$15.18 B,$18.10 B,$15.68 B,$15.39 B,$12.91 B,$11.64 B,$7.72 B,$11.70 B,$12.17 B,$9.53 B,$9.76 B,$8.99 B,$7.49 B,$9.83 B
hainan-airlines,$8.57 B,$11.67 B,$9.68 B,$3.89 B,$4.16 B,$4.61 B,$8.22 B,$7.94 B,$7.33 B,$6.71 B,$4.05 B,$4.11 B,$2.91 B,$5.54 B,$3.38 B,$1.58 B,$6.11 B,$1.62 B,$0.21 B,$0.32 B,$0.42 B,$0.45 B,$0.57 B
aluar-aluminio-argentino,$8.44 B,$2.86 B,$2.53 B,$1.57 B,$1.51 B,$1.28 B,$2.16 B,$1.75 B,$2.54 B,$2.49 B,$1.44 B,$1.18 B,$1.94 B,$2.67 B,$1.55 B,$1.06 B,$2.49 B,$1.80 B,,,,,
yandex,$8.39 B,$9.70 B,$21.71 B,$24.51 B,$14.35 B,$8.87 B,$10.67 B,$6.49 B,$5.03 B,$5.82 B,$14.32 B,$7.04 B,,,,,,,,,,,
bupa-arabia-for-cooperative-insurance-company,$8.43 B,$5.74 B,$4.20 B,$3.91 B,,,,,,,,,,,,,,,,,,,
croda-international,$8.38 B,$11.17 B,$19.05 B,$12.54 B,$8.65 B,$7.82 B,$7.81 B,$5.15 B,$6.53 B,$5.82 B,$5.69 B,$5.38 B,$3.89 B,$3.54 B,$1.82 B,$1.07 B,$1.62 B,$1.61 B,$1.05 B,$0.86 B,$0.61 B,$0.43 B,$0.40 B
banco-bpm,$8.12 B,$5.36 B,$4.51 B,$3.35 B,,,,,,,,,,,,,,,,,,,
meridian-energy,$8.37 B,$8.80 B,$8.54 B,$13.73 B,$8.62 B,$5.85 B,$5.31 B,$4.64 B,$4.19 B,$4.53 B,$1.58 B,,,,,,,,,,,,
jindal-steel-power,$8.39 B,$7.16 B,$5.17 B,$3.71 B,$2.39 B,$2.28 B,$2.93 B,$0.93 B,$1.32 B,$2.19 B,$3.91 B,$7.64 B,$7.98 B,$14.79 B,$14.06 B,$2.91 B,$12.07 B,$1.58 B,,,,,
